RatingId,UserId,UrbanTreasureId,RatingValue,CreatedAt
1156,4,1,1,7/21/2024 2:35:06 PM
1157,7,1,3,12/8/2024 2:35:06 PM
1158,5,1,3,4/20/2024 2:35:06 PM
1159,6,1,1,6/3/2024 2:35:06 PM
1160,4,1,3,3/21/2025 2:35:06 PM
1161,3,1,5,3/18/2025 2:35:06 PM
1162,3,1,4,1/4/2025 2:35:06 PM
1163,7,1,2,3/26/2025 2:35:06 PM
1164,6,1,5,1/5/2025 2:35:06 PM
1165,4,1,3,6/13/2024 2:35:06 PM
1166,2,1,5,7/1/2024 2:35:06 PM
1167,3,1,5,3/10/2025 2:35:06 PM
1168,2,1,5,5/18/2024 2:35:06 PM
1169,6,1,4,9/23/2024 2:35:06 PM
1170,3,1,3,12/29/2024 2:35:06 PM
1171,2,1,4,10/20/2024 2:35:06 PM
1172,1,1,1,9/20/2024 2:35:06 PM
1173,5,1,2,12/22/2024 2:35:06 PM
1174,4,1,4,12/27/2024 2:35:06 PM
1175,2,1,2,11/28/2024 2:35:06 PM
1176,1,1,4,4/22/2024 2:35:06 PM
1177,3,1,5,12/22/2024 2:35:06 PM
1178,2,1,1,8/23/2024 2:35:06 PM
1179,1,1,5,11/23/2024 2:35:06 PM
1180,1,1,5,11/17/2024 2:35:06 PM
1181,5,1,2,6/24/2024 2:35:06 PM
1182,5,1,1,9/26/2024 2:35:06 PM
1183,5,1,1,7/12/2024 2:35:06 PM
1184,5,1,5,12/31/2024 2:35:06 PM
1185,6,1,3,9/4/2024 2:35:06 PM
1186,4,1,5,3/22/2025 2:35:06 PM
1187,7,1,2,4/30/2024 2:35:06 PM
1188,3,1,2,5/4/2024 2:35:06 PM
1189,1,1,3,10/17/2024 2:35:06 PM
1190,1,1,5,3/29/2025 2:35:06 PM
1191,6,1,3,4/10/2024 2:35:06 PM
1192,5,1,2,5/21/2024 2:35:06 PM
1193,6,1,2,2/18/2025 2:35:06 PM
1194,4,1,3,6/18/2024 2:35:06 PM
1195,7,1,4,7/2/2024 2:35:06 PM
1196,1,1,3,3/6/2025 2:35:06 PM
1197,6,1,2,10/4/2024 2:35:06 PM
1198,4,1,4,1/28/2025 2:35:06 PM
1199,1,1,2,3/20/2025 2:35:06 PM
1200,3,1,2,7/28/2024 2:35:06 PM
1201,1,1,5,9/28/2024 2:35:06 PM
1202,1,1,5,3/8/2025 2:35:06 PM
1203,6,1,5,12/6/2024 2:35:06 PM
1204,3,1,2,3/8/2025 2:35:06 PM
1205,1,1,2,10/7/2024 2:35:06 PM
1206,7,1,2,3/22/2025 2:35:06 PM
1207,5,1,1,1/31/2025 2:35:06 PM
1208,3,1,3,12/17/2024 2:35:06 PM
1209,1,1,5,7/8/2024 2:35:06 PM
1210,6,1,3,2/13/2025 2:35:06 PM
1211,3,1,5,12/3/2024 2:35:06 PM
1212,3,1,2,3/14/2025 2:35:06 PM
1213,3,1,1,1/31/2025 2:35:06 PM
1214,2,1,1,3/12/2025 2:35:06 PM
1215,2,1,5,3/23/2025 2:35:06 PM
1216,4,1,3,2/16/2025 2:35:06 PM
1217,5,1,3,6/1/2024 2:35:06 PM
1218,6,1,2,9/25/2024 2:35:06 PM
1219,6,1,4,3/31/2024 2:35:06 PM
1220,3,1,3,6/4/2024 2:35:06 PM
1221,5,1,4,9/12/2024 2:35:06 PM
1222,7,1,1,11/24/2024 2:35:06 PM
1223,2,1,1,11/14/2024 2:35:06 PM
1224,1,1,4,2/23/2025 2:35:06 PM
1225,4,1,2,6/4/2024 2:35:06 PM
1226,7,1,1,6/23/2024 2:35:06 PM
1227,3,1,4,3/19/2025 2:35:06 PM
1228,1,1,5,1/26/2025 2:35:06 PM
1229,1,1,2,8/16/2024 2:35:06 PM
1230,3,1,3,10/23/2024 2:35:06 PM
1231,4,1,2,4/6/2024 2:35:06 PM
1232,4,1,3,5/9/2024 2:35:06 PM
1233,4,1,2,1/16/2025 2:35:06 PM
1234,2,1,4,1/4/2025 2:35:06 PM
1235,7,1,3,4/13/2024 2:35:06 PM
1236,4,1,4,9/26/2024 2:35:06 PM
1237,4,1,4,2/12/2025 2:35:06 PM
1238,5,1,5,8/7/2024 2:35:06 PM
1239,6,1,2,10/21/2024 2:35:06 PM
1240,1,1,4,8/28/2024 2:35:06 PM
1241,1,1,4,4/23/2024 2:35:06 PM
1242,7,1,1,3/17/2025 2:35:06 PM
1243,6,1,5,8/16/2024 2:35:06 PM
1244,4,1,1,1/25/2025 2:35:06 PM
1245,1,1,1,12/5/2024 2:35:06 PM
1246,7,1,2,4/6/2024 2:35:06 PM
1247,6,1,5,6/23/2024 2:35:06 PM
1248,5,1,1,7/9/2024 2:35:06 PM
1249,4,1,4,9/10/2024 2:35:06 PM
1250,3,1,2,10/2/2024 2:35:06 PM
1251,2,1,3,4/24/2024 2:35:06 PM
1252,2,1,5,7/7/2024 2:35:06 PM
1253,4,1,4,4/22/2024 2:35:06 PM
1254,4,1,3,2/5/2025 2:35:06 PM
1255,5,1,2,3/12/2025 2:35:06 PM
1256,1,1,4,2/16/2025 2:35:06 PM
1257,7,1,3,12/15/2024 2:35:06 PM
1258,1,1,5,8/20/2024 2:35:06 PM
1259,7,1,5,2/4/2025 2:35:06 PM
1260,2,1,2,12/2/2024 2:35:06 PM
1261,5,1,2,2/4/2025 2:35:06 PM
1262,6,1,5,10/26/2024 2:35:06 PM
1263,7,1,1,10/1/2024 2:35:06 PM
1264,7,1,3,2/27/2025 2:35:06 PM
1265,7,1,1,3/22/2025 2:35:06 PM
1266,6,1,3,1/12/2025 2:35:06 PM
1267,3,1,1,2/17/2025 2:35:06 PM
1268,3,1,4,1/14/2025 2:35:06 PM
1269,6,1,3,4/28/2024 2:35:06 PM
1270,5,1,5,8/15/2024 2:35:06 PM
1271,5,1,4,2/16/2025 2:35:06 PM
1272,2,1,1,7/6/2024 2:35:06 PM
1273,3,1,5,6/21/2024 2:35:06 PM
1274,4,1,2,10/23/2024 2:35:06 PM
1275,5,1,3,3/29/2025 2:35:06 PM
1276,3,1,4,12/12/2024 2:35:06 PM
1277,5,1,5,9/1/2024 2:35:06 PM
1278,3,1,4,1/29/2025 2:35:06 PM
1279,7,1,5,7/4/2024 2:35:06 PM
1280,4,1,4,1/24/2025 2:35:06 PM
1281,3,1,4,1/20/2025 2:35:06 PM
1282,3,1,1,9/4/2024 2:35:06 PM
1283,4,1,5,2/3/2025 2:35:06 PM
1284,7,1,2,11/23/2024 2:35:06 PM
1285,1,1,5,10/25/2024 2:35:06 PM
1286,1,1,1,8/27/2024 2:35:06 PM
1287,3,1,4,4/8/2024 2:35:06 PM
1288,7,1,3,6/18/2024 2:35:06 PM
1289,2,1,4,2/23/2025 2:35:06 PM
1290,1,1,5,2/11/2025 2:35:06 PM
1291,4,1,4,5/4/2024 2:35:06 PM
1292,6,1,3,7/30/2024 2:35:06 PM
1293,6,1,5,4/3/2024 2:35:06 PM
1294,5,1,1,11/25/2024 2:35:06 PM
1295,4,1,2,11/3/2024 2:35:06 PM
1296,7,1,2,7/3/2024 2:35:06 PM
1297,2,1,5,5/11/2024 2:35:06 PM
1298,4,1,2,4/12/2024 2:35:06 PM
1299,1,1,5,7/5/2024 2:35:06 PM
1300,2,1,2,6/17/2024 2:35:06 PM
1301,7,1,4,7/6/2024 2:35:06 PM
1302,1,1,5,7/18/2024 2:35:06 PM
1303,4,1,5,8/21/2024 2:35:06 PM
1304,4,1,1,9/6/2024 2:35:06 PM
1305,4,1,3,1/4/2025 2:35:06 PM
1306,5,1,4,4/15/2024 2:35:06 PM
1307,3,1,1,3/20/2025 2:35:06 PM
1308,5,1,1,9/23/2024 2:35:06 PM
1309,3,1,3,6/6/2024 2:35:06 PM
1310,6,1,1,10/11/2024 2:35:06 PM
1311,1,1,3,11/23/2024 2:35:06 PM
1312,1,1,5,5/3/2024 2:35:06 PM
1313,4,1,5,7/31/2024 2:35:06 PM
1314,6,1,3,7/23/2024 2:35:06 PM
1315,6,1,3,2/9/2025 2:35:06 PM
1316,7,1,3,11/27/2024 2:35:06 PM
1317,5,1,1,11/19/2024 2:35:06 PM
1318,7,1,5,5/12/2024 2:35:06 PM
1319,2,1,2,9/30/2024 2:35:06 PM
1320,4,1,5,4/12/2024 2:35:06 PM
1321,1,1,1,1/24/2025 2:35:06 PM
1322,4,1,1,4/23/2024 2:35:06 PM
1323,1,1,1,10/9/2024 2:35:06 PM
1324,1,1,3,1/6/2025 2:35:06 PM
1325,7,1,5,1/26/2025 2:35:06 PM
1326,3,1,4,6/29/2024 2:35:06 PM
1327,3,1,4,8/16/2024 2:35:06 PM
1328,1,1,5,1/4/2025 2:35:06 PM
1329,5,1,1,4/21/2024 2:35:06 PM
1330,5,1,3,10/18/2024 2:35:06 PM
1331,5,1,2,12/25/2024 2:35:06 PM
1332,7,1,2,11/9/2024 2:35:06 PM
1333,3,1,5,11/29/2024 2:35:06 PM
1334,5,1,2,4/21/2024 2:35:06 PM
1335,3,1,1,6/23/2024 2:35:06 PM
1336,2,1,1,6/27/2024 2:35:06 PM
1337,7,1,4,11/6/2024 2:35:06 PM
1338,6,1,5,1/10/2025 2:35:06 PM
1339,6,1,3,4/11/2024 2:35:06 PM
1340,4,1,4,6/28/2024 2:35:06 PM
1341,6,1,3,11/15/2024 2:35:06 PM
1342,6,1,1,11/16/2024 2:35:06 PM
1343,1,1,5,9/14/2024 2:35:06 PM
1344,2,1,4,2/25/2025 2:35:06 PM
1345,6,1,1,2/27/2025 2:35:06 PM
1346,6,1,5,2/7/2025 2:35:06 PM
1347,5,1,4,8/14/2024 2:35:06 PM
1348,7,1,3,6/21/2024 2:35:06 PM
1349,1,1,5,5/3/2024 2:35:06 PM
1350,1,1,2,10/4/2024 2:35:06 PM
1351,5,1,1,2/10/2025 2:35:06 PM
1352,7,1,5,6/2/2024 2:35:06 PM
1353,4,1,4,9/12/2024 2:35:06 PM
1354,6,1,3,11/15/2024 2:35:06 PM
1355,5,1,4,12/8/2024 2:35:06 PM
1356,3,1,5,6/18/2024 2:35:06 PM
1357,4,1,3,9/9/2024 2:35:06 PM
1358,5,1,1,6/14/2024 2:35:06 PM
1359,3,1,1,8/10/2024 2:35:06 PM
1360,7,1,2,4/18/2024 2:35:06 PM
1361,4,1,1,5/23/2024 2:35:06 PM
1362,1,1,1,4/24/2024 2:35:06 PM
1363,3,1,3,4/30/2024 2:35:06 PM
1364,4,1,2,10/9/2024 2:35:06 PM
1365,4,1,3,2/14/2025 2:35:06 PM
1366,7,1,1,2/5/2025 2:35:06 PM
1367,2,1,4,1/30/2025 2:35:06 PM
1368,2,1,3,5/19/2024 2:35:06 PM
1369,5,1,4,11/22/2024 2:35:06 PM
1370,4,1,1,6/26/2024 2:35:06 PM
1371,2,1,5,7/24/2024 2:35:06 PM
1372,1,1,4,3/28/2025 2:35:06 PM
1373,2,1,1,6/28/2024 2:35:06 PM
1374,2,1,4,10/29/2024 2:35:06 PM
1375,3,1,5,6/1/2024 2:35:06 PM
1376,6,1,5,2/26/2025 2:35:06 PM
1377,4,1,4,12/10/2024 2:35:06 PM
1378,7,1,3,5/21/2024 2:35:06 PM
1379,1,1,2,7/1/2024 2:35:06 PM
1380,3,1,3,10/2/2024 2:35:06 PM
1381,1,1,3,7/23/2024 2:35:06 PM
1382,4,1,5,3/11/2025 2:35:06 PM
1383,1,1,4,5/18/2024 2:35:06 PM
1384,6,1,5,8/7/2024 2:35:06 PM
1385,1,1,4,8/20/2024 2:35:06 PM
1386,2,1,3,12/15/2024 2:35:06 PM
1387,5,1,2,10/12/2024 2:35:06 PM
1388,1,1,5,5/9/2024 2:35:06 PM
1389,2,1,4,3/7/2025 2:35:06 PM
1390,4,1,1,2/1/2025 2:35:06 PM
1391,4,1,1,3/18/2025 2:35:06 PM
1392,5,1,4,4/2/2024 2:35:06 PM
1393,6,1,5,8/3/2024 2:35:06 PM
1394,5,1,3,12/3/2024 2:35:06 PM
1395,6,1,2,12/20/2024 2:35:06 PM
1396,4,1,3,11/19/2024 2:35:06 PM
1397,2,1,1,3/31/2024 2:35:06 PM
1398,1,1,2,2/17/2025 2:35:06 PM
1399,2,1,5,8/31/2024 2:35:06 PM
1400,2,1,2,1/6/2025 2:35:06 PM
1401,5,1,3,11/25/2024 2:35:06 PM
1402,6,1,2,11/6/2024 2:35:06 PM
1403,1,1,1,6/6/2024 2:35:06 PM
1404,4,1,4,11/8/2024 2:35:06 PM
1405,2,1,1,5/11/2024 2:35:06 PM
1406,1,1,3,4/25/2024 2:35:06 PM
1407,6,1,3,3/10/2025 2:35:06 PM
1408,7,1,5,4/16/2024 2:35:06 PM
1409,6,1,4,7/5/2024 2:35:06 PM
1410,4,1,1,6/8/2024 2:35:06 PM
1411,5,1,1,10/12/2024 2:35:06 PM
1412,4,1,5,5/26/2024 2:35:06 PM
1413,5,1,4,5/8/2024 2:35:06 PM
1414,3,1,3,6/29/2024 2:35:06 PM
1415,3,1,2,5/18/2024 2:35:06 PM
1416,7,1,1,11/11/2024 2:35:06 PM
1417,1,1,1,9/26/2024 2:35:06 PM
1418,6,1,5,7/17/2024 2:35:06 PM
1419,2,1,5,8/18/2024 2:35:06 PM
1420,4,1,1,12/25/2024 2:35:06 PM
1421,2,1,5,10/15/2024 2:35:06 PM
1422,2,1,3,8/7/2024 2:35:06 PM
1423,3,1,1,11/23/2024 2:35:06 PM
1424,1,1,2,6/29/2024 2:35:06 PM
1425,2,1,1,6/3/2024 2:35:06 PM
1426,7,1,4,11/3/2024 2:35:06 PM
1427,2,1,3,12/22/2024 2:35:06 PM
1428,4,1,5,1/14/2025 2:35:06 PM
1429,5,1,1,12/12/2024 2:35:06 PM
1430,3,1,4,11/2/2024 2:35:06 PM
1431,5,1,1,5/9/2024 2:35:06 PM
1432,6,1,1,7/16/2024 2:35:06 PM
1433,3,1,5,10/26/2024 2:35:06 PM
1434,6,1,2,12/12/2024 2:35:06 PM
1435,5,1,3,6/10/2024 2:35:06 PM
1436,3,1,5,8/11/2024 2:35:06 PM
1437,1,1,5,6/22/2024 2:35:06 PM
1438,2,1,2,6/4/2024 2:35:06 PM
1439,3,1,1,4/30/2024 2:35:06 PM
1440,3,1,1,11/23/2024 2:35:06 PM
1441,3,1,4,3/11/2025 2:35:06 PM
1442,3,1,4,7/27/2024 2:35:06 PM
1443,7,1,1,12/29/2024 2:35:06 PM
1444,4,1,1,11/16/2024 2:35:06 PM
1445,5,1,5,3/13/2025 2:35:06 PM
1446,4,1,4,5/18/2024 2:35:06 PM
1447,6,1,2,4/24/2024 2:35:06 PM
1448,4,1,3,12/16/2024 2:35:06 PM
1449,2,1,1,5/1/2024 2:35:06 PM
1450,7,1,3,5/23/2024 2:35:06 PM
1451,4,1,4,11/4/2024 2:35:06 PM
1452,5,1,5,12/25/2024 2:35:06 PM
1453,1,1,2,3/12/2025 2:35:06 PM
1454,3,1,4,10/19/2024 2:35:06 PM
1455,3,1,5,4/25/2024 2:35:06 PM
1456,4,1,5,5/21/2024 2:35:06 PM
1457,2,1,5,3/11/2025 2:35:06 PM
1458,3,1,1,12/19/2024 2:35:06 PM
1459,4,1,5,2/10/2025 2:35:06 PM
1460,4,1,2,10/1/2024 2:35:06 PM
1461,2,1,2,7/12/2024 2:35:06 PM
1462,3,1,4,6/3/2024 2:35:06 PM
1463,3,1,4,7/26/2024 2:35:06 PM
1464,6,1,2,11/2/2024 2:35:06 PM
1465,2,1,1,4/17/2024 2:35:06 PM
1466,4,1,2,3/20/2025 2:35:06 PM
1467,3,1,3,4/6/2024 2:35:06 PM
1468,4,1,2,11/4/2024 2:35:06 PM
1469,2,1,1,3/9/2025 2:35:06 PM
1470,6,1,1,1/7/2025 2:35:06 PM
1471,6,1,3,6/28/2024 2:35:06 PM
1472,3,1,1,1/25/2025 2:35:06 PM
1473,1,1,5,10/12/2024 2:35:06 PM
1474,6,1,1,1/16/2025 2:35:06 PM
1475,2,1,1,7/14/2024 2:35:06 PM
1476,4,1,1,10/21/2024 2:35:06 PM
1477,3,1,3,8/24/2024 2:35:06 PM
1478,1,1,1,8/7/2024 2:35:06 PM
1479,5,1,5,11/20/2024 2:35:06 PM
1480,2,1,1,9/24/2024 2:35:06 PM
1481,7,1,2,7/1/2024 2:35:06 PM
1482,1,1,5,11/7/2024 2:35:06 PM
1483,3,1,1,7/30/2024 2:35:06 PM
1484,6,1,1,1/29/2025 2:35:06 PM
1485,4,1,1,9/25/2024 2:35:06 PM
1486,5,1,5,8/9/2024 2:35:06 PM
1487,5,1,5,4/12/2024 2:35:06 PM
1488,6,1,3,7/6/2024 2:35:06 PM
1489,1,1,4,1/18/2025 2:35:06 PM
1490,6,1,3,3/21/2025 2:35:06 PM
1491,3,1,5,4/1/2024 2:35:06 PM
1492,4,1,1,1/11/2025 2:35:06 PM
1493,1,1,4,7/18/2024 2:35:06 PM
1494,5,1,1,11/18/2024 2:35:06 PM
1495,4,1,4,9/21/2024 2:35:06 PM
1496,3,1,4,6/19/2024 2:35:06 PM
1497,4,1,4,9/24/2024 2:35:06 PM
1498,5,1,3,2/15/2025 2:35:06 PM
1499,2,1,5,9/7/2024 2:35:06 PM
1500,2,1,1,7/6/2024 2:35:06 PM
1501,2,1,1,9/29/2024 2:35:06 PM
1502,3,1,5,7/22/2024 2:35:06 PM
1503,7,1,2,1/7/2025 2:35:06 PM
1504,2,1,4,10/21/2024 2:35:06 PM
1505,4,1,3,4/17/2024 2:35:06 PM
1506,2,1,4,10/27/2024 2:35:06 PM
1507,7,1,2,12/19/2024 2:35:06 PM
1508,5,1,4,3/8/2025 2:35:06 PM
1509,7,1,2,11/11/2024 2:35:06 PM
1510,1,1,4,2/4/2025 2:35:06 PM
1511,7,1,2,5/17/2024 2:35:06 PM
1512,6,1,2,7/27/2024 2:35:06 PM
1513,7,1,4,1/16/2025 2:35:06 PM
1514,3,1,1,1/18/2025 2:35:06 PM
1515,4,1,2,9/19/2024 2:35:06 PM
1516,3,1,5,6/19/2024 2:35:06 PM
1517,6,1,4,2/12/2025 2:35:06 PM
1518,7,1,2,12/1/2024 2:35:06 PM
1519,3,1,5,6/30/2024 2:35:06 PM
1520,4,1,5,4/20/2024 2:35:06 PM
1521,1,1,5,9/10/2024 2:35:06 PM
1522,5,1,3,10/1/2024 2:35:06 PM
1523,1,1,4,12/9/2024 2:35:06 PM
1524,2,1,5,10/30/2024 2:35:06 PM
1525,6,1,2,4/27/2024 2:35:06 PM
1526,1,1,1,11/10/2024 2:35:06 PM
1527,5,1,4,8/14/2024 2:35:06 PM
1528,3,1,2,8/20/2024 2:35:06 PM
1529,7,1,2,2/25/2025 2:35:06 PM
1530,4,1,3,10/12/2024 2:35:06 PM
1531,4,1,1,5/12/2024 2:35:06 PM
1532,6,1,5,2/27/2025 2:35:06 PM
1533,2,1,5,9/19/2024 2:35:06 PM
1534,6,1,3,10/3/2024 2:35:06 PM
1535,2,1,5,6/15/2024 2:35:06 PM
1536,7,1,1,6/28/2024 2:35:06 PM
1537,1,1,3,12/28/2024 2:35:06 PM
1538,7,1,4,7/19/2024 2:35:06 PM
1539,3,1,2,6/14/2024 2:35:06 PM
1540,4,1,4,7/24/2024 2:35:06 PM
1541,3,1,2,7/13/2024 2:35:06 PM
1542,5,1,1,10/7/2024 2:35:06 PM
1543,1,1,1,11/14/2024 2:35:06 PM
1544,5,1,4,2/5/2025 2:35:06 PM
1545,7,1,4,10/29/2024 2:35:06 PM
1546,4,1,4,6/3/2024 2:35:06 PM
1547,5,1,3,7/6/2024 2:35:06 PM
1548,7,1,1,1/23/2025 2:35:06 PM
1549,5,1,5,8/25/2024 2:35:06 PM
1550,3,1,1,1/12/2025 2:35:06 PM
1551,4,1,3,7/20/2024 2:35:06 PM
1552,4,1,5,12/6/2024 2:35:06 PM
1553,7,1,2,11/25/2024 2:35:06 PM
1554,2,1,2,5/18/2024 2:35:06 PM
1555,1,1,3,8/5/2024 2:35:06 PM
1556,1,1,3,9/16/2024 2:35:06 PM
1557,4,1,2,1/27/2025 2:35:06 PM
1558,7,1,1,12/16/2024 2:35:06 PM
1559,6,1,5,10/3/2024 2:35:06 PM
1560,4,1,3,6/20/2024 2:35:06 PM
1561,6,1,3,11/22/2024 2:35:06 PM
1562,6,1,5,2/27/2025 2:35:06 PM
1563,7,1,1,5/29/2024 2:35:06 PM
1564,6,1,2,10/29/2024 2:35:06 PM
1565,4,1,3,11/9/2024 2:35:06 PM
1566,7,1,2,5/21/2024 2:35:06 PM
1567,7,1,3,11/14/2024 2:35:06 PM
1568,7,1,4,6/16/2024 2:35:06 PM
1569,7,1,3,7/24/2024 2:35:06 PM
1570,3,1,5,12/2/2024 2:35:06 PM
1571,7,1,2,3/2/2025 2:35:06 PM
1572,1,1,3,12/1/2024 2:35:06 PM
1573,2,1,2,4/16/2024 2:35:06 PM
1574,4,1,5,10/15/2024 2:35:06 PM
1575,1,1,4,9/22/2024 2:35:06 PM
1576,1,1,2,4/12/2024 2:35:06 PM
1577,3,1,3,8/27/2024 2:35:06 PM
1578,4,1,1,4/21/2024 2:35:06 PM
1579,3,1,5,3/20/2025 2:35:06 PM
1580,3,1,1,11/30/2024 2:35:06 PM
1581,6,1,3,8/25/2024 2:35:06 PM
1582,3,1,4,5/26/2024 2:35:06 PM
1583,1,1,4,1/5/2025 2:35:06 PM
1584,2,1,5,9/26/2024 2:35:06 PM
1585,5,1,2,6/26/2024 2:35:06 PM
1586,6,1,5,8/11/2024 2:35:06 PM
1587,7,1,3,12/26/2024 2:35:06 PM
1588,6,1,2,6/6/2024 2:35:06 PM
1589,5,1,1,3/18/2025 2:35:06 PM
1590,5,1,5,5/21/2024 2:35:06 PM
1591,2,1,2,2/22/2025 2:35:06 PM
1592,5,1,4,2/10/2025 2:35:06 PM
1593,5,1,1,11/30/2024 2:35:06 PM
1594,1,1,1,5/10/2024 2:35:06 PM
1595,3,1,1,1/20/2025 2:35:06 PM
1596,7,1,5,2/13/2025 2:35:06 PM
1597,7,1,1,12/4/2024 2:35:06 PM
1598,3,1,5,10/4/2024 2:35:06 PM
1599,3,1,2,3/4/2025 2:35:06 PM
1600,3,1,3,2/28/2025 2:35:06 PM
1601,5,1,2,10/8/2024 2:35:06 PM
1602,6,1,3,1/6/2025 2:35:06 PM
1603,6,1,4,3/21/2025 2:35:06 PM
1604,3,1,2,6/14/2024 2:35:06 PM
1605,2,1,2,12/13/2024 2:35:06 PM
1606,3,1,1,12/28/2024 2:35:06 PM
1607,7,1,5,7/7/2024 2:35:06 PM
1608,4,1,5,4/9/2024 2:35:06 PM
1609,1,1,3,7/17/2024 2:35:06 PM
1610,5,1,1,11/22/2024 2:35:06 PM
1611,2,1,3,2/24/2025 2:35:06 PM
1612,5,1,4,8/23/2024 2:35:06 PM
1613,5,1,4,2/25/2025 2:35:06 PM
1614,7,1,3,9/14/2024 2:35:06 PM
1615,4,1,1,7/31/2024 2:35:06 PM
1616,5,1,4,8/2/2024 2:35:06 PM
1617,4,1,5,4/14/2024 2:35:06 PM
1618,6,1,4,8/13/2024 2:35:06 PM
1619,5,1,1,12/20/2024 2:35:06 PM
1620,2,1,1,4/12/2024 2:35:06 PM
1621,3,1,2,11/20/2024 2:35:06 PM
1622,1,1,2,1/7/2025 2:35:06 PM
1623,3,1,5,11/15/2024 2:35:06 PM
1624,1,1,5,11/9/2024 2:35:06 PM
1625,3,1,2,10/12/2024 2:35:06 PM
1626,7,1,1,1/3/2025 2:35:06 PM
1627,3,1,1,7/9/2024 2:35:06 PM
1628,6,1,1,5/5/2024 2:35:06 PM
1629,2,1,2,2/2/2025 2:35:06 PM
1630,3,1,5,2/9/2025 2:35:06 PM
1631,7,1,4,6/9/2024 2:35:06 PM
1632,1,1,1,5/19/2024 2:35:06 PM
1633,3,1,5,7/28/2024 2:35:06 PM
1634,3,1,5,1/15/2025 2:35:06 PM
1635,4,1,5,11/23/2024 2:35:06 PM
1636,1,1,2,5/15/2024 2:35:06 PM
1637,1,1,1,7/9/2024 2:35:06 PM
1638,1,1,4,7/30/2024 2:35:06 PM
1639,6,1,5,3/13/2025 2:35:06 PM
1640,5,1,1,3/24/2025 2:35:06 PM
1641,2,1,3,3/8/2025 2:35:06 PM
1642,1,1,1,11/29/2024 2:35:06 PM
1643,5,1,1,1/31/2025 2:35:06 PM
1644,6,1,4,3/20/2025 2:35:06 PM
1645,5,1,3,1/9/2025 2:35:06 PM
1646,5,1,2,2/16/2025 2:35:06 PM
1647,4,1,2,9/26/2024 2:35:06 PM
1648,2,1,1,2/16/2025 2:35:06 PM
1649,5,1,5,2/1/2025 2:35:06 PM
1650,1,1,4,4/15/2024 2:35:06 PM
1651,2,1,4,11/27/2024 2:35:06 PM
1652,6,1,5,12/13/2024 2:35:06 PM
1653,3,1,4,3/8/2025 2:35:06 PM
1654,3,1,2,11/16/2024 2:35:06 PM
1655,4,1,4,8/13/2024 2:35:06 PM
1656,7,1,1,1/4/2025 2:35:06 PM
1657,1,1,5,11/17/2024 2:35:06 PM
1658,4,1,5,9/19/2024 2:35:06 PM
1659,6,1,3,9/18/2024 2:35:06 PM
1660,1,1,5,12/6/2024 2:35:06 PM
1661,4,1,4,6/10/2024 2:35:06 PM
1662,1,1,4,2/14/2025 2:35:06 PM
1663,1,1,4,3/24/2025 2:35:06 PM
1664,1,1,2,12/5/2024 2:35:06 PM
1665,6,1,2,8/12/2024 2:35:06 PM
1666,3,1,2,10/15/2024 2:35:06 PM
1667,7,1,2,8/31/2024 2:35:06 PM
1668,4,1,5,11/21/2024 2:35:06 PM
1669,4,1,4,4/8/2024 2:35:06 PM
1670,7,1,2,4/1/2024 2:35:06 PM
1671,1,1,3,6/3/2024 2:35:06 PM
1672,1,1,1,12/12/2024 2:35:06 PM
1673,1,1,1,3/23/2025 2:35:06 PM
1674,3,1,3,12/15/2024 2:35:06 PM
1675,1,1,1,1/3/2025 2:35:06 PM
1676,5,1,3,2/22/2025 2:35:06 PM
1677,2,1,5,1/6/2025 2:35:06 PM
1678,5,1,1,4/25/2024 2:35:06 PM
1679,7,1,1,8/28/2024 2:35:06 PM
1680,1,1,4,1/24/2025 2:35:06 PM
1681,2,1,1,6/3/2024 2:35:06 PM
1682,7,1,3,2/5/2025 2:35:06 PM
1683,4,1,5,7/14/2024 2:35:06 PM
1684,7,1,1,4/17/2024 2:35:06 PM
1685,4,1,4,2/12/2025 2:35:06 PM
1686,4,1,2,11/26/2024 2:35:06 PM
1687,4,1,2,1/9/2025 2:35:06 PM
1688,1,1,5,6/27/2024 2:35:06 PM
1689,2,1,1,3/8/2025 2:35:06 PM
1690,2,1,4,8/9/2024 2:35:06 PM
1691,6,1,5,3/24/2025 2:35:06 PM
1692,2,1,1,7/13/2024 2:35:06 PM
1693,7,1,5,5/23/2024 2:35:06 PM
1694,4,1,4,6/4/2024 2:35:06 PM
1695,7,1,1,10/21/2024 2:35:06 PM
1696,4,1,4,11/12/2024 2:35:06 PM
1697,3,1,3,10/18/2024 2:35:06 PM
1698,2,1,2,8/5/2024 2:35:06 PM
1699,4,1,5,6/8/2024 2:35:06 PM
1700,5,1,1,1/30/2025 2:35:06 PM
1701,1,1,2,11/27/2024 2:35:06 PM
1702,6,1,2,1/26/2025 2:35:06 PM
1703,1,1,3,5/13/2024 2:35:06 PM
1704,2,1,3,10/13/2024 2:35:06 PM
1705,6,1,4,7/30/2024 2:35:06 PM
1706,4,1,5,4/14/2024 2:35:06 PM
1707,4,1,2,9/17/2024 2:35:06 PM
1708,5,1,5,5/9/2024 2:35:06 PM
1709,5,1,2,12/29/2024 2:35:06 PM
1710,5,1,5,12/14/2024 2:35:06 PM
1711,7,1,3,3/5/2025 2:35:06 PM
1712,3,1,2,3/17/2025 2:35:06 PM
1713,2,1,1,10/4/2024 2:35:06 PM
